RefID,Database,Reference,LatDec,LongDec,Site ,SiteID,Country,ID,Ecosystem,SiteDescrip,Class,ShoulderSeason,Seas,Year.P,Years,SampleDays,Month.Numbers,SampMonths,Meth,Coll,Occ,GrowSL,CH4An,log.CH4,CH4.Pos,CH4Av,CH4Md,CH4Mx,NEPPer,ERPer,GEPPer,MAAT,MAP,TPer,AveGridTemp,TSoilA,TsoilB,TSoilDepth,WTAv,WTFit,WTMax,WTMin,WTFluc,SoilMoist,SoilMostD,Org,AL,Thaw,PfReg,PfConA,PfTh,pH,Sedge,Sphag,Moss,Trees,Shrubs,Annual.Temp,TotalID,CD_Pcp_An,BIOME
91,Olefeldt,"Sebacher, et al., 1986, Tellus",69.29,-148.73,"North Slope, Alaska, US",NorthSlope,USA,346,Dry Coastal Tundra,Wet grassy meadow,PermWet,-,S,1986,1984,-,1,A ,C,1,2,-,-,1.352182518,22.5,12.5,-,-,-,-,-,-,-,-,2.75,10.5,-,2,-13,-13,-13,-13,0,-,-,18,-,43,C,P,N,-,P,A,P,A,D,-8,NorthSlopePermWet,143.525,11
91,Olefeldt,"Sebacher, et al., 1986, Tellus",68.66,-149.3,"Brooks Range, Alaska, US",BrooksRange,USA,298,Meadow Tundra,Alpine meadow,PermWet,-,S,1986,1984,-,1,A ,C,1,2,-,-,1.633468456,43,33,-,-,-,-,-,-,-,-,2.06,7.5,-,2,2,2,2,2,0,-,-,25,-,25,C,P,N,-,P,D,P,A,P,-8.37,BrooksRangePermWet,147.133,11
91,Olefeldt,"Sebacher, et al., 1986, Tellus",69.52,-148.55,"North Slope, Alaska, US",NorthSlope,USA,361,Wet coastal tundra,Grassy wet meadow,PermWet,-,S,1986,1984,-,1,A ,C,1,5,-,-,1.643452676,44,34,-,-,-,-,-,-,-,-,3.16,8.2,-,2,6,6,10,3,7,-,-,53,-,53,C,P,N,7.1,P,D,A,A,P,-7.84,NorthSlopePermWet,133.11,11
91,Olefeldt,"Sebacher, et al., 1986, Tellus",70.31,-148.51,"North Slope, Alaska, US",NorthSlope,USA,416,Wet coastal tundra,Grassy wet meadow,PermWet,-,S,1986,1984,-,1,A ,C,1,7,-,-,1.806179974,64,54,-,-,-,-,-,-,-,-,3.16,2.4,-,2,0,0,0,0,0,-,-,30,-,30,C,P,N,-,D,D,A,A,A,-8,NorthSlopePermWet,118.438,11
91,Olefeldt,"Schimel, 1995, Biogeochemistry",68.63,-149.6333333,"Toolik Lake, Alaska, US",Toolik,USA,-,Wet meadow tundra,-,PermWet,-,S,1995,1991 - 1993,-,1,J,C,2,11,-,-,1.875061263,75,65,-,-,-,-,-,-6.9,322,-,8.52,-,-,-,-5,-5,-3,-8,5,-,-,20,55,-,C,P,N,6.5,D,A,P,A,A,-8.37,ToolikPermWet,168.089,11
91,Olefeldt,"Sebacher, et al., 1986, Tellus",69.69,-148.75,"North Slope, Alaska, US",NorthSlope,USA,371,Wet coastal tundra,Grassy wet meadow,PermWet,-,S,1986,1984,-,1,A ,C,1,6,-,-,1.929418926,85,75,-,-,-,-,-,-,-,-,3.16,4.3,-,2,5,5,8,3,5,-,-,42,-,42,C,P,N,-,P,D,A,A,P,-7.84,NorthSlopePermWet,133.11,11
91,Olefeldt,"Sebacher, et al., 1986, Tellus",69.29,-148.73,"Brooks Range, Alaska, US",BrooksRange,USA,346,Meadow Tundra,Wet grassy meadow,PermWet,-,S,1986,1984,-,1,A ,C,1,6,-,-,1.944482672,88,78,-,-,-,-,-,-,-,-,2.75,10.5,-,2,-13,-13,-13,-13,0,-,-,18,-,43,C,P,N,-,P,A,P,A,D,-8,BrooksRangePermWet,143.525,11
91,Olefeldt,"Sebacher, et al., 1986, Tellus",70.16,-148.37,"North Slope, Alaska, US",NorthSlope,USA,408,Wet coastal tundra,Grassy wet meadow,PermWet,-,S,1986,1984,-,1,A ,C,1,7,-,-,1.968482949,93,83,-,-,-,-,-,-,-,-,3.16,4.3,-,2,2,2,3,0,3,-,-,20,-,45,C,P,N,-,D,A,A,A,P,-8,NorthSlopePermWet,109.118,11
91,Olefeldt,"Sebacher, et al., 1986, Tellus",69.52,-148.55,"North Slope, Alaska, US",NorthSlope,USA,361,Wet coastal tundra,Grassy wet meadow,PermWet,-,S,1986,1984,-,1,A ,C,1,7,-,-,2.037426498,109,99,-,-,-,-,-,-,-,-,3.16,8.2,-,2,6,6,10,3,7,-,-,53,-,53,C,P,N,7.1,P,D,A,A,P,-7.84,NorthSlopePermWet,133.11,11
91,Olefeldt,"Sebacher, et al., 1986, Tellus",63.5,-145.34,"Richardson Hwy, Alaska, US",Richardson,USA,-,Boreal Marsh,Boreal Marsh,Marshes,-,S,1986,1984,-,1,A ,C,1,7,-,-,2.064457989,116,106,-,-,-,-,-,-,-,-,1.21,16,4.8,5,5,5,15,3,12,-,-,80,-,-,D,A,N,-,D,D,A,A,A,-7.33,RichardsonMarsh ,201.313,99
91,Olefeldt,"Sebacher, et al., 1986, Tellus",70.31,-148.51,"North Slope, Alaska, US",NorthSlope,USA,416,Wet coastal tundra,Grassy wet meadow,PermWet,-,S,1986,1984,-,1,A ,C,1,4,-,-,2.209515015,162,152,-,-,-,-,-,-,-,-,3.16,2.4,-,3,0,0,0,0,0,-,-,31,-,31,C,P,N,-,D,D,A,A,A,-7,NorthSlopePermWet,118.438,11
91,Olefeldt,"Sebacher, et al., 1986, Tellus",70.16,-148.37,"North Slope, Alaska, US",NorthSlope,USA,408,Wet coastal tundra,Grassy wet meadow,PermWet,-,S,1986,1984,-,1,A ,C,1,3,-,-,2.301029996,200,190,-,-,-,-,-,-,-,-,3.16,4.4,-,2,5,5,8,3,5,-,-,41,-,57,C,P,N,7.5,D,A,A,A,P,-8,NorthSlopePermWet,109.118,11
91,Olefeldt,"Sebacher, et al., 1986, Tellus",70.16,-148.37,"North Slope, Alaska, US",NorthSlope,USA,408,Wet coastal tundra,Grassy wet meadow,PermWet,-,S,1986,1984,-,1,A ,C,1,5,-,-,2.440909082,276,266,-,-,-,-,-,-,-,-,3.16,-,-,2,10,10,15,5,10,-,-,-,-,57,C,P,N,-,D,A,A,A,P,-8,NorthSlopePermWet,109.118,11
91,Olefeldt,"Sebacher, et al., 1986, Tellus",63.02,-145.16,"Alaskan Range, Alaska, US",AlaskanRange,USA,-,Alpine Fen,Alpine Fen,Fen,-,S,1986,1984,-,1,A ,C,1,6,-,-,2.475671188,299,289,-,-,-,-,-,-,-,-,1.21,16,8.6,5,11,11,15,3,12,-,-,80,-,-,D,A,N,-,D,D,A,A,A,-7.33,AlaskanRangeFen,208.971,11
92,Kuhn,"Shingubara et al., 2018, Biogeosciences",70.63,148.15,"Boydom, Northeastern Siberia, Russia",BoydomNortheastern,Russia,Tree Mound_B,Taiga Tundra Boundary,Tree Mound,Boreal,N,S,2018,2009-2013,-,2,JA,C,-,6,-,-,0.989004616,9.75,-0.25,0,0,-,-,-,-13.9,208,-,5,-,-,-,-,-25,-,-,-,2,20,-,-,26,C,P,-,-,A,A,P,P,P ,-10,BoydomNortheasternBoreal,192.734,11
92,Kuhn,"Shingubara et al., 2018, Biogeosciences",70.25,147.466667,"Verkhny, Northeastern Siberia, Russia",VerkhnyNortheastern,Russia,Tree Mound_V,Boreal Arctic,Larch Forest and Wetland,Boreal,N,S,2018,2009-2013,-,2,JA,C,-,5,-,-,0.989004616,9.75,-0.25,0,0,-,-,-,-13.9,208,-,10.47,-,-,-,-,-25,-,-,-,17,20,-,-,23,C,P,-,-,A,A,P,P,P ,-13,VerkhnyNortheasternBoreal,204.059,11
92,Kuhn,"Shingubara et al., 2018, Biogeosciences",70.57,148.266667,"Kodac, Northeastern Siberia, Russia",KodacNortheastern,Russia,Tree Mound_K,Taiga Tundra Boundary,Taiga-Tundra Boundary Tree Mound,Boreal,N,S,2018,2009-2013,-,2,JA,C,-,11,-,-,1,10,0,0,1,-,-,-,-13.9,208,-,5,-,-,-,-,-,-,-,-,2,20,-,-,23,C,P,-,-,A,A,P,P,P ,-13,KodacNortheasternBoreal,192.734,11
92,Kuhn,"Shingubara et al., 2018, Biogeosciences",70.57,148.266667,"Kodac, Northeastern Siberia, Russia",KodacNortheastern,Russia,sphagnum_K,Taiga Tundra Boundary,Taiga-Tundra Boundary sphagnum,PermBog,N,S,2018,2009-2013,-,2,JA,C,-,15,-,-,1.674401813,47.25,37.25,23,102,-,-,-,-13.9,208,-,5,-,-,-,-,-,-,-,-,2,20,-,-,24,C,P,-,-,A,A,P,P,P ,-12,KodacNortheasternPermBog,192.734,11
92,Kuhn,"Shingubara et al., 2018, Biogeosciences",70.57,148.266667,"Kodac, Northeastern Siberia, Russia",KodacNortheastern,Russia,Sedge_K,Taiga Tundra Boundary,Low centered polygon,PermWet,N,S,2018,2009-2013,-,2,JA,C,-,17,-,-,1.857332496,72,62,55.5,111,-,-,-,-13.9,208,-,5,-,-,-,-,-,-,-,-,2,20,-,-,25,C,P,-,-,P,A,P,P,P ,-11,KodacNortheasternPermWet,192.734,11
92,Kuhn,"Shingubara et al., 2018, Biogeosciences",70.25,147.466667,"Verkhny, Northeastern Siberia, Russia",VerkhnyNortheastern,Russia,Sedge_V,Boreal Arctic,Larch Forest and Wetland,PermWet,N,S,2018,2009-2013,-,2,JA,C,-,6,-,-,1.8876173,77.2,67.2,46,179,-,-,-,-13.9,208,-,10.47,-,-,-,12,12,-,-,-,48,20,-,-,56,C,P,-,-,P,P,A,A,A,-13,VerkhnyNortheasternPermWet,204.059,11
92,Kuhn,"Shingubara et al., 2018, Biogeosciences",70.63,148.15,"Boydom, Northeastern Siberia, Russia",BoydomNortheastern,Russia,Sedge_B,Taiga Tundra Boundary,Low centered polygon,PermWet,N,S,2018,2009-2013,-,2,JA,C,-,7,-,-,2.201397124,159,149,131,286,-,-,-,-13.9,208,-,5,-,-,-,-,-,-,-,-,2,20,-,-,27,C,P,-,-,D,A,P,P,P ,-9,BoydomNortheasternPermWet,192.734,11
93,Kuhn,"St Pierre et al., 2019, Soil Biology & Biochemistry",69.27,-53.466667,"Disko Island, West Greenland",Disko,Greenland,Dwarf Shrub  ,Arctic Tundra,Upland Heath Tundra,UpTundra,N,S,2019,2017,100,3,JAS,C,6,9,-,-0.13,0.933487288,8.58,-1.42,-,-,-,-,-,-3,400,7,1.633333333,7,-,5,-,-25,-,-,-,31,-,5,-,-,C,P,-,6.25,A,A,P,A,D,-4.9,DiskoUpTundra,329.729,11
93,Kuhn,"St Pierre et al., 2019, Soil Biology & Biochemistry",61.18,-145.383333,"Naarsarsuaq, South Greenland",Naarsarsuaq,Greenland,Dwarf Shrub/Grass-lichen,Arctic Tundra,Upland Heath Tundra,UpTundra,N,S,2019,2016-2017,100,1,JAS,C,6,28,-,-0.06,0.966141733,9.25,-0.75,-,-,-,-,-,1.6,316,8.85,3.58,8,-,5,-,-25,-,-,-,25,-,5,-,-,C,P,-,5.5,A,A,P,A,P,-3.05,NaarsarsuaqUpTundra,950.031,11
94,Kuhn,"Strom & Christensen 2007, Soil Biology and Biochemistry",68.37,19.05,"Stordalen, Sweden",Stordalen,Sweden,-,Palsa complex,"Minerotrophic fen,C. rotundata",Fen,-,S,2007,2005,-,3,JJuA,C,3,12,-,-,1.829946696,67.6,57.6,48,187.2,-0.83,2.54,1.68,-0.5,310,-,7.553333333,5.9,5.9,5,-17,-17,-13,-20,7,-,-,100,50,-,D,P,N,-,D,P,A,A,A,-2.86,StordalenFen,693.159,11
94,Kuhn,"Strom & Christensen 2007, Soil Biology and Biochemistry",68.37,19.05,"Stordalen, Sweden",Stordalen,Sweden,-,Palsa complex,"Minerotrophic fen, E. vaginatum",PermWet,-,S,2007,2005,-,3,JJuA,C,3,12,-,-,2.226342087,168.4,158.4,153.6,309.6,1.43,3.98,5.37,-0.5,310,-,7.553333333,6.2,-,5,-9,-9,-5,-14,9,-,-,100,76,-,D,P,N,-,D,P,A,A,A,-2.86,StordalenPermWet,693.159,11
94,Kuhn,"Strom & Christensen 2007, Soil Biology and Biochemistry",68.37,19.05,"Stordalen, Sweden",Stordalen,Sweden,-,Palsa complex,"Minerotrophic fen, E. augustifolium",Fen,-,S,2007,2005,-,3,JJuA,C,3,12,-,-,2.605951158,403.6,393.6,331.2,866.4,1.97,3.46,5.33,-0.5,310,-,7.553333333,9.2,9.2,5,-3,-3,0,-6,6,-,-,100,-,-,D,A,N,-,D,A,A,A,A,-2.86,StordalenFen,693.159,11
95,Olefeldt,"Strom et al., 2012, Soil Biology and biochemistry",74.47,-20.56666667,"Zackenberg, Greenland",Zackenberg,Greenland,LowEr,Minerotrophic arctic fen,-,PermWet,-,S,2012,2010,-,2,JuJ,C,10,14,-,-,2.147985321,140.6,130.6,-,-,-,2.96,-,-9,-,-,4.045,7.4,7.4,10,-6,-6,-2,-12,10,-,-,25,75,36,C,P,N,6.9,D,A,P,A,A,-9.66,ZackenbergPermWet,307.429,11
95,Olefeldt,"Strom et al., 2012, Soil Biology and biochemistry",74.47,-20.56666667,"Zackenberg, Greenland",Zackenberg,Greenland,HighEr,Minerotrophic arctic fen,-,PermWet,-,S,2012,2010,-,2,JuJ,C,5,14,-,-,2.452706227,283.6,273.6,-,-,-,4.01,-,-9,-,-,4.045,7.6,7.6,10,-7,-7,-3,-13,10,-,-,25,75,37,C,P,N,6.9,D,A,P,A,A,-9.66,ZackenbergPermWet,307.429,11
96,Olefeldt,"Strom et al., 2015, Biogeochemistry",74.5,-20.5,"Zackenberg Valley, Greenland",Zackenberg,Greenland,Untreated,Tundra,Wet Continuous Fen ,PermWet,N,S,2015,2013,40,2,JA,C,20,-,-,-,1.859738566,72.4,62.4,-,122.4,-,-,-,-,-,9,4.045,5,5,10,12,12,17,7,10,-,-,13,80,41,C,P,A,8.5,D,A,P,A,A,-9.66,ZackenbergPermWet,285.012,11
96,Olefeldt,"Strom et al., 2015, Biogeochemistry",74.5,-20.5,"Zackenberg Valley, Greenland",Zackenberg,Greenland,Untreated,Tundra,Wet Continuous Fen ,PermWet,N,S,2015,2011,40,2,JA,C,16,-,-,-,1.938519725,86.8,76.8,-,146.4,-,-,-,-,-,9,4.045,8,8,10,6,6,9,2,7,-,-,13,80,53,C,P,N,6.5,D,A,P,A,A,-9.66,ZackenbergPermWet,285.012,11
96,Olefeldt,"Strom et al., 2015, Biogeochemistry",74.5,-20.5,"Zackenberg Valley, Greenland",Zackenberg,Greenland,Untreated,Tundra,Wet Continuous Fen ,PermWet,N,S,2015,2012,40,2,JA,C,20,-,-,-,2.071882007,118,108,-,278.4,-,-,-,-,-,12,4.045,-,-,10,1,1,4,-2,6,-,-,13,80,44,C,P,A,7.5,D,A,P,A,A,-9.66,ZackenbergPermWet,285.012,11
97,Olefeldt,"Svensson et al., 1999, Oikos",68.37,19.05,"Stordalen, Sweden",Stordalen,Sweden,I,Palsa complex,Dry ombrotrophic,PermBog,-,S,1999,"1974, 1994-1995",-,4,JuJAS,C,2,25,-,-,1.021189299,10.5,0.5,0.2,5.8,-,0.6,-,-0.5,310,-,5.015,-,-,-,-40,-25,-,-,-,-,-,100,60,40,D,P,N,-,A,D,A,A,D,-2.86,StordalenPermBog,693.159,11
97,Olefeldt,"Svensson et al., 1999, Oikos",68.37,19.05,"Stordalen, Sweden",Stordalen,Sweden,-,Palsa complex,Dry intermediate ombro-minerotrophic,PermBog,-,S,1999,"1974, 1994-1995",-,4,JuJAS,C,1,14,-,-,1.133538908,13.6,3.6,3.1,16.8,-,0.67,-,-0.5,310,-,5.015,-,-,-,-25,-25,-25,-25,0,-,-,100,55,40,D,P,N,-,P,D,A,A,A,-2.86,StordalenPermBog,693.159,11
97,Olefeldt,"Svensson et al., 1999, Oikos",68.37,19.05,"Stordalen, Sweden",Stordalen,Sweden,III,Palsa complex,Semidry Ombrotrophic,PermBog,-,S,1999,"1974, 1994-1995",-,4,JuJAS,C,2,25,-,-,1.348304863,22.3,12.3,8.7,67.2,-,1.92,-,-0.5,310,-,5.015,-,-,-,-5,-5,5,-20,25,-,-,100,80,50,D,P,N,-,P,D,A,A,P,-2.86,StordalenPermBog,693.159,11
97,Olefeldt,"Svensson et al., 1999, Oikos",68.37,19.05,"Stordalen, Sweden",Stordalen,Sweden,IV,Palsa complex,Wet ombrotrophic,Bog,-,S,1999,"1974, 1994-1995",-,4,JuJAS,C,1,15,-,-,1.564666064,36.7,26.7,10.1,188.4,-,0.58,-,-0.5,310,-,5.015,-,-,-,0,0,17,-20,37,-,-,100,80,50,D,P,N,-,P,A,D,A,A,-2.86,StordalenBog,693.159,11
97,Olefeldt,"Svensson et al., 1999, Oikos",68.37,19.05,"Stordalen, Sweden",Stordalen,Sweden,V,Palsa complex,Wet intermediate ombro-minerotrophic,Fen,-,S,1999,"1974, 1994-1995",-,4,JuJAS,C,5,55,-,-,1.742725131,55.3,45.3,34.6,127.9,-,0.41,-,-0.5,310,-,5.015,-,-,-,0,0,20,-20,40,-,-,100,-,-,D,A,Y,-,P,D,A,A,A,-2.86,StordalenFen,693.159,11
97,Olefeldt,"Svensson et al., 1999, Oikos",68.37,19.05,"Stordalen, Sweden",Stordalen,Sweden,VI,Palsa complex,Wet minerotrophic,Fen,-,S,1999,"1974, 1994-1995",-,4,JuJAS,C,4,35,-,-,2.444044796,278,268,206.4,1807.2,-,0.74,-,-0.5,310,-,5.015,-,-,-,-5,-5,0,-10,10,-,-,100,-,-,D,A,Y,-,D,P,A,A,A,-2.86,StordalenFen,693.159,11
98,Olefeldt,"Takakai et al., 2008, Soil Science and Plant Nutrition",62.32,129.5,"Neleger, Sakha Repblic, Russia",Neleger,Russia,-,Burned Forest,Burned Larch forest,-,-,S,2008,2005,-,4,MJuJA,C,6,9,-,-,0.991226076,9.8,-0.2,-,-,-,2.38,-,-10,230,10,13.645,10,-,3 cm,-,-25,-,-,-,-,-,0,132,-,C,P,N,8,A,A,A,P,A,-8.9,Neleger-,270.54,6
98,Olefeldt,"Takakai et al., 2008, JGR",62.32,129.5,"Neleger, Sakha Repblic, Russia",Neleger,Russia,DG,Alas feature,Small pingo/palsa - Dry grassland,PermBog,-,S,2008,2004 - 2005,-,4,JuJAS,C,6,19,-,-,0.995635195,9.9,-0.1,-,-,-,-,-,-10,230,14.9,7.825,-,-,-,-,-25,-,-,-,-,-,12,130,-,C,P,N,-,A,-,-,D,D,-8.9,NelegerPermBog,270.54,6
98,Olefeldt,"Takakai et al., 2008, JGR",62.32,129.5,"Neleger, Sakha Repblic, Russia",Neleger,Russia,F,Taiga forest,Forest,Boreal,-,S,2008,2004 - 2005,-,4,JuJAS,C,6,19,-,-,1,10,0,-,-,-,-,-,-10,230,14.9,7.825,-,-,-,-,-,-,-,-,-,-,12,130,-,C,P,N,-,A,-,-,D,D,-8.9,NelegerBoreal,270.54,6
98,Olefeldt,"Takakai et al., 2008, Soil Science and Plant Nutrition",62.32,129.5,"Neleger, Sakha Repblic, Russia",Neleger,Russia,-,Clear Felled forest,Clear Felled forest,-,-,S,2008,2005,-,4,MJuJA,C,6,9,-,-,1,10,0,-,-,-,2.38,-,-10,230,10,13.645,10,-,3 cm,-,-,-,-,-,-,-,12,119,-,C,P,N,5.3,A,A,-,A,P,-8.9,Neleger-,270.54,6
98,Olefeldt,"Takakai et al., 2008, Soil Science and Plant Nutrition",62.32,129.5,"Neleger, Sakha Repblic, Russia",Neleger,Russia,-,Intact Larch Taiga forest,Larch Forest,Boreal,-,S,2008,2005,-,4,MJuJA,C,6,9,-,-,1,10,0,-,-,-,2.38,-,-10,230,10,13.645,10,-,3,-,-,-,-,-,-,-,12,104,-,C,P,N,5,A,A,-,D,D,-8.9,NelegerBoreal,270.54,6
98,Olefeldt,"Takakai et al., 2008, JGR",62.32,129.5,"Neleger, Sakha Repblic, Russia",Neleger,Russia,WG,Alas feature,Wet grassland,PermWet,-,S,2008,2004 - 2005,-,4,JuJAS,C,24,19,-,-,1.615950052,41.3,31.3,-,-,-,-,-,-10,230,14.9,7.825,-,-,-,-,-,-,-,-,-,-,12,130,-,C,P,N,-,P,-,-,D,D,-8.9,NelegerPermWet,270.54,6
99,Kuhn,Taylor et al. 2019,63.88,-149.22,"Denali, Alaska",Denali,USA,Eight Mile Lake Foothills,Alpine Tundra,Tundra on a gentle hillslope ,UpTundra,Y,TSF,2019,2016-2017,-,6,MJuJASO,E,-,-,152,0.66,1.156549151,14.34,4.34,-,-,-,-,-,-1,255,10,6.582,6,2,10,-12,-12,-6,-17,11,0.73,10,50,67,-,D,P,Y,-,P,A,P,A,D,-3.75,DenaliUpTundra,354.924,11
100,Kuhn,"Trudeau et al., 2013, Biogeochemistry",54.12,-72.501667,"James Bay, Quebec, Canada",James,Canada,Abeille,Taiga Tundra Boundary,Patterned Oligotrophic Fen ,Fen,Y,TSF,2013,2010,90,3,JJuA,C,2,30,-,-,1.662757832,46,36,-,37,-,-,-,-4.28,738,12.97,11.15,-,13,20,-8,-8,-,-,-,-,-,108,-,-,N,A,-,-,D,P,-,A,P,-3.79,JamesFen,749.192,6
100,Kuhn,"Trudeau et al., 2013, Biogeochemistry",54.12,-72.501667,"James Bay, Quebec, Canada",James,Canada,Abeille,Taiga Tundra Boundary,Patterned Oligotrophic Fen ,Fen,Y,TSF,2013,2009,120,3,JJuA,C,2,40,-,-,1.698970004,50,40,-,45,-,-,-,-4.28,738,13.2,11.15,-,13,20,-8,-8,-,-,-,-,-,108,-,-,N,A,-,-,D,P,-,A,P,-3.79,JamesFen,749.192,6
101,Olefeldt,"Tsuzuzaki et al., 2001, Soil Biology and Biochemistry",68.83,161.6666667,"Chersky, Sakha Republic, Russia",Chersky,Russia,-,Eriophorum grassland,-,UpTundra,-,S,2001,1995,-,2,JA,C,19,1,-,-,0.908485019,8.1,-1.9,-,-,-,-,-,-12.4,174,17.5,5.73,4.2,-,0,-,-25,3,-65,68,-,-,12,-,60,C,P,N,-,A,D,P,A,P,-9.42,Chersky-,172.217,6
101,Olefeldt,"Tsuzuzaki et al., 2001, Soil Biology and Biochemistry",68.83,161.6666667,"Chersky, Sakha Republic, Russia",Chersky,Russia,-,Carex grassland,-,-,-,S,2001,1995,-,2,JA,C,12,1,-,-,1.920123326,83.2,73.2,-,-,-,-,-,-12.4,174,17.5,5.73,4.2,4.2,26,-,-,3,-65,68,-,-,13,-,61,C,P,N,-,P,D,P,A,P,-8.42,Chersky-,172.217,6
101,Olefeldt,"Tsuzuzaki et al., 2001, Soil Biology and Biochemistry",68.83,161.6666667,"Chersky, Sakha Republic, Russia",Chersky,Russia,-,Horsetail grassland,-,PermWet,-,S,2001,1995,-,2,JA,C,40,1,-,-,2.244277121,175.5,165.5,-,-,-,-,-,-12.4,174,17.5,5.73,4.2,4.2,25,-,-,3,-65,68,-,-,14,-,62,C,P,N,-,D,D,P,A,P,-7.42,Chersky-,172.217,6
102,Olefeldt,"Turetsky et al., 2008, JGR",65.37,-148.45,"Bonanza Creek, Alaska, US",Bonanza,USA,-,Moderate Rich fen,-,-,-,S,2008,2006,-,3,JASO,C,1,17,-,-,1.414973348,26,16,-,-,-,-,-,-2.9,269,13,4.526666667,11.9,-,2 cm,-30,-25,0,-65,65,-,-,100,-,-,D,A,N,5.3,D,D,D,A,A,-3.48,Bonanza-,270.432,6
102,Olefeldt,"Turetsky et al., 2008, JGR",65.37,-148.45,"Bonanza Creek, Alaska, US",Bonanza,USA,-,Moderate Rich fen,-,Fen,-,S,2008,2005,-,3,JASO,C,1,17,-,-,2.021189299,105,95,-,-,-,-,-,-2.9,269,14,4.526666667,11.9,-,2,-30,-25,0,-65,65,-,-,100,-,-,D,A,N,5.3,D,D,D,A,A,-3.48,Bonanza-,270.432,6
103,Olefeldt,"Turetsky, et al., 2002, Soil Biol & Biochem",55.85,-107.6833333,"Patuanak, Saskatchewan, Can",Patuanak,Canada,-,Internal lawn,Permafrost collapse,Bog,-,S,2002,1999,-,3,JuJA,C,15,6,-,-,1,10,0,-,-,-,0.03,-,-,-,20,6.12,15.5,-,5,-12,-12,-,-,-,-,-,-,-,-,S,A,N,-,A,D,P,P,D,3.39,PatuanakBog,465.758,6
103,Olefeldt,"Turetsky, et al., 2002, Soil Biol & Biochem",55.85,-107.6833333,"Patuanak, Saskatchewan, Can",Patuanak,Canada,-,Continental bog,Treed bog,Bog,-,S,2002,1998,-,2,JA,C,15,6,-,-,1,10,0,-,-,-,0.02,-,-,-,18,6.12,16,-,5,-40,-25,-,-,-,-,-,-,-,-,S,A,N,-,A,D,P,P,D,0.39,PatuanakBog,465.758,6
103,Olefeldt,"Turetsky, et al., 2002, Soil Biol & Biochem",55.85,-107.6833333,"Patuanak, Saskatchewan, Can",Patuanak,Canada,-,Continental bog,Treed bog,Bog,-,S,2002,1999,-,3,JuJA,C,15,6,-,-,1,10,0,-,-,-,0.02,-,-,-,22,6.12,15.4,-,5,-30,-25,-,-,-,-,-,-,-,-,S,A,N,-,A,D,P,P,D,1.39,PatuanakBog,465.758,6
103,Olefeldt,"Turetsky, et al., 2002, Soil Biol & Biochem",55.85,-107.6833333,"Patuanak, Saskatchewan, Can",Patuanak,Canada,-,Frost mound,"""Palsa""",PermBog,-,S,2002,1999,-,3,JuJA,C,15,6,-,-,1,10,0,-,-,-,0.02,-,-,-,19,6.12,36,-,5,-38,-25,-,-,-,-,-,-,-,-,S,A,N,-,A,D,P,P,D,1.39,PatuanakPermBog,465.758,6
103,Olefeldt,"Turetsky, et al., 2002, Soil Biol & Biochem",55.85,-107.6833333,"Patuanak, Saskatchewan, Can",Patuanak,Canada,-,Frost mound,"""Palsa""",PermBog,-,S,2002,1998,-,2,JA,C,15,6,-,-,1,10,0,-,-,-,0.02,-,-,-,20,6.12,18,-,5,-60,-25,-,-,-,-,-,-,-,-,S,A,N,-,A,D,P,P,D,0.39,PatuanakPermBog,465.758,6
103,Olefeldt,"Turetsky, et al., 2002, Soil Biol & Biochem",55.85,-107.6833333,"Patuanak, Saskatchewan, Can",Patuanak,Canada,-,Internal lawn,Permafrost collapse,Bog,-,S,2002,1998,-,2,JA,C,15,6,-,-,1.000434077,10.01,0.01,-,-,-,0.03,-,-,-,22,6.12,21.5,-,5,-18.5,-18.5,-,-,-,-,-,-,-,-,S,A,N,-,A,D,P,P,D,2.39,PatuanakBog,465.758,6
104,Olefeldt,"van der Molen 2007, van Huissteden 2005",70.8,147.4333333,"Chokurdakh, Sakha Republic, Russia",Chokurdakh,Russia,TD1-4,Tundra,Dry,UpTundra,-,S,2007,2004 - 2006,-,2,JA,C,20,1,-,-,1.093421685,12.4,2.4,-,-,-,-,-,-10.5,-,-,5.16,8.8,8.8,10,-20,-20,-,-,-,-,-,20,20,-,C,P,N,-,D,P,A,A,A,-13.24,ChokurdakhUpTundra,195.316,11
104,Olefeldt,"van der Molen 2007, van Huissteden 2005",70.8,147.4333333,"Chokurdakh, Sakha Republic, Russia",Chokurdakh,Russia,FD1-2,Floodplain,Dry,-,-,S,2007,2004 - 2006,-,2,JA,C,9,1,-,-,1.531478917,34,24,-,-,-,-,-,-10.5,-,-,5.16,8.4,8.4,10,-15,-15,-,-,-,-,-,10,40,-,C,P,N,-,D,A,P,A,A,-13.24,Chokurdakh-,195.316,11
104,Olefeldt,"van der Molen 2007, van Huissteden 2005",70.8,147.4333333,"Chokurdakh, Sakha Republic, Russia",Chokurdakh,Russia,TW1-4,Tundra,Wet,PermWet,-,S,2007,2004 - 2006,-,2,JA,C,14,1,-,-,2.258637283,181.4,171.4,-,-,-,-,-,-10.5,-,-,5.16,-,9.9,10,-5,-5,-,-,-,-,-,20,35,-,C,P,N,-,P,P,P,A,P,-13.24,ChokurdakhPermWet,195.316,11
