"","HL_SHORE_L","HL_FRAC_L","Cell_ID"
"5725",0,0,94
"5726",0,0,15638
"5727",0,0,16254
"5728",2157.26,3.82843,20039
"5729",0,0,6143
"5730",0,0,13880
"5731",0,0,6523
"5732",2742.99,0.385758,7674
"5733",157.37,19.1256,6027
"5734",0,0,5200
"5735",0,0,9762
"5736",1611.55,42.8994,2936
"5737",0,0,13640
"5738",0,0,3589
"5739",0,0,11180
"5740",0,0,19925
"5741",0,0,16040
"5742",2554.51,1.89008,1549
"5743",0,0,3366
"5744",0,0,21152
"5745",0,0,5497
"5746",0,0,18269
"5747",0,0,13533
"5748",0,0,14697
"5749",0,0,15526
"5750",0,0,3807
"5751",42.73,2.65853,4925
"5752",0,0,15411
"5753",0,0,21868
"5754",0,0,16886
"5755",123.04,13.2735,6076
"5756",0,0,10909
"5757",0,0,1839
"5758",0,0,10008
"5759",0,0,19309
"5760",0,0,17736
"5761",840.36,23.1548,7921
"5762",0,0,7894
"5763",0,0,11490
"5764",0,0,22050
"5765",0,0,8895
"5766",340.3,42.1624,6466
"5767",0,0,2235
"5768",441.77,39.1996,14412
"5769",0,0,14704
"5770",0,0,10485
"5771",0,0,20434
"5772",0,0,7113
"5773",0,0,19274
"5774",26.99,76.9453,3632
"5775",0,0,2469
"5776",0,0,16717
"5777",0,0,21842
"5778",0,0,16047
"5779",71.44,85.2703,17294
"5780",0,0,11827
"5781",0,0,21523
"5782",1947.54,5.56641,7000
"5783",0,0,20626
"5784",1193.4,44.2489,7401
"5785",0,0,3161
"5786",0,0,12367
"5787",0,0,19357
"5788",0,0,18983
"5789",0,0,10562
"5790",0,0,3656
"5791",108.03,94.6771,10382
"5792",0,0,21143
"5793",0,0,4809
"5794",0,0,15663
"5795",0,0,21722
"5796",0,0,8663
"5797",0,0,13045
"5798",225.33,52.0129,4233
"5799",0,0,6627
"5800",15.02,100,8139
"5801",0,0,3746
"5802",0,0,8317
"5803",0,0,22342
"5804",0,0,14018
"5805",0,0,805
"5806",0,0,22073
"5807",0,0,16840
"5808",0,0,5256
"5809",0,0,21550
"5810",0,0,10998
"5811",1072.58,7.34605,4935
"5812",0,0,6294
"5813",0,0,8713
"5814",0,0,4092
"5815",0,0,8525
"5816",326.8,26.7459,1748
"5817",0,0,10032
"5818",0,0,1264
"5819",305.08,84.9979,14328
"5820",81,30.2871,23035
"5821",0,0,17403
"5822",0,0,11230
"5823",0,0,4909
"5824",0,0,6683
"5825",0,0,8819
"5826",40.08,63.8521,8136
"5827",50.62,97.1517,17167
"5828",0,0,14931
"5829",0,0,3059
"5830",0,0,23258
"5831",68.91,96.1928,13078
"5832",0,0,211
"5833",217.95,35.9517,12680
"5834",0,0,8722
"5835",0,0,1322
"5836",0,0,1117
"5837",0,0,16891
"5838",0,0,16645
"5839",36.68,77.3523,21918
"5840",0,0,16383
"5841",17.71,100,14044
"5842",204.7,31.8971,11450
"5843",0,0,13464
"5844",396.47,51.1512,6496
"5845",0,0,18797
"5846",0,0,8815
"5847",812.19,32.7404,2673
"5848",0,0,23468
"5849",0,0,21144
"5850",226.61,28.8335,20605
"5851",0,0,7018
"5852",0,0,18613
"5853",0,0,8144
"5854",808.14,17.085,2937
"5855",0,0,11165
"5856",0,0,11255
"5857",0,0,9115
"5858",0,0,22305
"5859",0,0,17882
"5860",0,0,19736
"5861",0,0,21831
"5862",0,0,5981
"5863",0,0,8064
"5864",192.45,60.993,2458
"5865",0,0,12420
"5866",0,0,13244
"5867",0,0,21730
"5868",0,0,434
"5869",0,0,13074
"5870",0,0,1476
"5871",0,0,6058
"5872",561.04,5.47664,16223
"5873",0,0,8889
"5874",0,0,16277
"5875",0,0,15668
"5876",16.59,76.5363,4357
"5877",0,0,800
"5878",0,0,19074
"5879",669.04,8.63861,9107
"5880",40.65,78.8614,10129
"5881",0,0,10954
"5882",0,0,13175
"5883",2501.34,1.35281,2962
"5884",0,0,7564
"5885",0,0,22819
"5886",0,0,18174
"5887",0,0,22146
"5888",0,0,9225
"5889",0,0,12234
"5890",72.54,0.78669,8018
"5891",0,0,2835
"5892",0,0,10438
"5893",310.59,97.8731,8462
"5894",0,0,11959
"5895",0,0,21774
"5896",0,0,2541
"5897",0,0,18429
"5898",0,0,11094
"5899",0,0,10547
"5900",0,0,6187
"5901",0,0,18426
"5902",0,0,10070
"5903",0,0,10551
"5904",0,0,3121
"5905",0,0,2090
"5906",253.68,38.6731,10285
"5907",0,0,12911
"5908",2157.26,0.297345,20287
"5909",0,0,8219
"5910",0,0,17493
"5911",0,0,16856
"5912",456.88,59.442,4262
"5913",37.72,11.6742,16331
"5914",0,0,4813
"5915",15.53,98.0809,13511
"5916",13.47,100,13888
"5917",0,0,22899
"5918",1238.6,20.4201,1573
"5919",1690.23,35.3892,467
"5920",0,0,9332
"5921",0,0,12215
"5922",0,0,8225
"5923",0,0,22755
"5924",2375.89,74.3887,1804
"5925",205.3,44.0468,7903
"5926",0,0,10546
"5927",0,0,19948
"5928",0,0,19333
"5929",9814.16,3.83666,7384
"5930",0,0,12052
"5931",0,0,16169
"5932",58.37,67.6564,13285
"5933",313.88,47.2826,8472
"5934",369.72,28.041,18166
"5935",0,0,2367
"5936",0,0,12948
"5937",0,0,14383
"5938",0,0,19520
"5939",0,0,17120
"5940",0,0,16626
"5941",468.05,62.4785,1419
"5942",0,0,21888
"5943",0,0,5291
"5944",96.99,100,4255
"5945",0,0,12592
"5946",0,0,576
"5947",0,0,20575
"5948",0,0,12918
"5949",0,0,4149
"5950",240.36,34.7836,15561
"5951",18.73,33.2708,17371
"5952",145.22,61.0856,5027
"5953",2557.78,8.81898,9015
"5954",0,0,979
"5955",0,0,7872
"5956",0,0,19061
"5957",0,0,21911
"5958",0,0,13990
"5959",0,0,3259
"5960",85.44,91.6273,13269
"5961",0,0,11534
"5962",0,0,17086
"5963",58,100,15700
"5964",0,0,18900
"5965",0,0,13470
"5966",92.45,38.4312,18989
"5967",0,0,3016
"5968",0,0,6525
"5969",0,0,21356
"5970",0,0,18352
"5971",0,0,10564
"5972",98.06,16.5689,2231
"5973",0,0,14974
"5974",0,0,12267
"5975",0,0,19210
"5976",0,0,313
"5977",0,0,4549
"5978",0,0,1855
"5979",0,0,4781
"5980",0,0,9482
"5981",0,0,17722
"5982",0,0,5815
"5983",0,0,7781
"5984",0,0,20769
"5985",0,0,13616
"5986",0,0,23394
"5987",0,0,11675
"5988",119.85,97.2951,17357
"5989",0,0,14163
"5990",0,0,6170
"5991",190.83,82.1942,1240
"5992",2191.44,32.3692,2678
"5993",0,0,16935
"5994",0,0,14577
"5995",627.38,10.4896,15125
"5996",0,0,23060
"5997",19.57,44.9806,14098
"5998",0,0,5091
"5999",10105.4,1.84683,8452
"6000",0,0,18625
"6001",69.07,5.12252,6463
"6002",901.68,34.6339,11302
"6003",1207.2,38.7404,723
"6004",0,0,9081
"6005",0,0,16112
"6006",905.43,35.9367,17038
"6007",0,0,15721
"6008",0,0,6311
"6009",0,0,21344
"6010",0,0,19969
"6011",0,0,19931
"6012",0,0,21606
"6013",0,0,22968
"6014",0,0,12241
"6015",167.92,60.9764,3140
"6016",0,0,18705
"6017",0,0,13369
"6018",20.58,100,16471
"6019",0,0,22908
"6020",90.51,36.6175,18149
"6021",0,0,20072
"6022",0,0,6666
"6023",0,0,22510
"6024",0,0,10273
"6025",0,0,18127
"6026",149.58,89.024,5516
"6027",0,0,3714
"6028",90.03,99.6511,16487
"6029",0,0,18954
"6030",26.23,12.6677,14216
"6031",0,0,11003
"6032",0,0,9645
"6033",0,0,19859
"6034",0,0,3454
"6035",0,0,8152
"6036",0,0,18425
"6037",0,0,22573
"6038",0,0,21885
"6039",98.78,90.543,6564
"6040",0,0,21450
"6041",0,0,10240
"6042",0,0,8859
"6043",0,0,4484
"6044",0,0,9590
"6045",0,0,11269
"6046",770.47,0.658973,13730
"6047",0,0,23231
"6048",0,0,3102
"6049",0,0,16703
"6050",23.65,63.3553,18350
"6051",0,0,14583
"6052",433.71,15.5133,6928
"6053",0,0,7824
"6054",2064.06,36.4224,7504
"6055",0,0,3379
"6056",0,0,17857
"6057",1827.53,31.262,10704
"6058",0,0,7164
"6059",0,0,19332
"6060",0,0,13016
"6061",180.68,5.97225,11310
"6062",0,0,12330
"6063",0,0,10761
"6064",0,0,11261
"6065",0,0,131
"6066",0,0,20016
"6067",0,0,4458
"6068",0,0,11612
"6069",0,0,8495
"6070",61.34,100,20285
"6071",0,0,16264
"6072",0,0,16630
"6073",81.49,74.958,4556
"6074",0,0,56
"6075",19.3,27.1899,15057
"6076",304.37,6.15321,16925
"6077",0,0,19533
"6078",0,0,16915
"6079",0,0,6708
"6080",171.57,55.2914,18204
"6081",55.6,72.8291,7293
"6082",0,0,20976
"6083",0,0,11133
"6084",0,0,22701
"6085",0,0,16375
"6086",1990.22,3.0367,4053
"6087",0,0,16877
"6088",0,0,17797
"6089",147.11,52.4452,9495
"6090",0,0,3268
"6091",0,0,15300
"6092",29.66,26.1432,8281
"6093",0,0,19037
"6094",55.17,0.0618502,15926
"6095",0,0,9977
"6096",0,0,14137
"6097",69.51,34.5335,1088
"6098",65.87,49.3038,15658
"6099",263.84,88.9408,6890
"6100",761.21,3.93335,10866
"6101",69.48,99.4316,10290
"6102",0,0,13576
"6103",0,0,17987
"6104",0,0,23560
"6105",0,0,16288
"6106",0,0,22264
"6107",0,0,21942
"6108",0,0,7233
"6109",0,0,7770
"6110",42.98,89.9898,10854
"6111",0,0,15428
"6112",0,0,12959
"6113",0,0,4276
"6114",72.33,5.94973,2529
"6115",316.81,20.5584,3891
"6116",196.93,21.2366,18503
"6117",0,0,14668
"6118",0,0,5642
"6119",0,0,9507
"6120",0,0,22473
"6121",1759.54,24.233,634
"6122",0,0,8513
"6123",0,0,7746
"6124",0,0,20163
"6125",0,0,7210
"6126",1199.18,35.2495,9566
"6127",0,0,8110
"6128",0,0,558
"6129",1167.26,62.8192,287
"6130",20.17,49.831,20792
"6131",0,0,14970
"6132",0,0,1924
"6133",116.35,45.4657,11455
"6134",0,0,21656
"6135",0,0,14712
"6136",44.77,100,16013
"6137",0,0,17533
"6138",0,0,18330
"6139",0,0,20326
"6140",0,0,18969
"6141",0,0,20611
"6142",1387.86,38.9544,3215
"6143",0,0,18344
"6144",16.38,34.921,16289
"6145",0,0,7309
"6146",0,0,7845
"6147",67.85,86.5007,15651
"6148",0,0,2127
"6149",0,0,16713
"6150",62.81,87.7086,14313
"6151",2265.64,7.4744,20045
"6152",0,0,15722
"6153",0,0,20694
"6154",458.35,60.1553,2496
"6155",0,0,14906
"6156",0,0,21270
"6157",159.24,29.0347,23172
"6158",0,0,15202
"6159",0,0,15867
"6160",0,0,11851
"6161",1130.99,31.4641,300
"6162",0,0,4660
"6163",0,0,22530
"6164",0,0,16766
"6165",124.67,94.7306,8029
"6166",0,0,18581
"6167",0,0,12771
"6168",0,0,14398
"6169",0,0,18296
"6170",401.42,21.6866,7481
"6171",0,0,10979
"6172",0,0,18408
"6173",2126.03,42.3933,3176
"6174",0,0,4167
"6175",4073.01,8.53872,8574
"6176",0,0,11579
"6177",0,0,15572
"6178",0,0,8186
"6179",0,0,13505
"6180",0,0,10515
"6181",28.35,100,9995
"6182",14.95,100,4787
"6183",0,0,5954
"6184",0,0,15911
"6185",0,0,19290
"6186",440.26,82.1297,2186
"6187",0,0,9661
"6188",0,0,14599
"6189",0,0,11491
"6190",207.71,58.008,2736
"6191",36.93,27.6355,16235
"6192",0,0,13249
"6193",0,0,2370
"6194",0,0,7985
"6195",0,0,9058
"6196",0,0,16707
"6197",0,0,1531
"6198",0,0,18279
"6199",0,0,18732
"6200",0,0,19519
"6201",0,0,15879
"6202",0,0,21848
"6203",0,0,13782
"6204",0,0,12326
"6205",0,0,7477
"6206",0,0,4870
"6207",0,0,11552
"6208",0,0,20255
"6209",0,0,1493
"6210",0,0,10471
"6211",0,0,1591
"6212",0,0,1542
"6213",0,0,21996
"6214",0,0,16624
"6215",31.54,100,12549
"6216",243.2,48.4747,6105
"6217",0,0,9817
"6218",0,0,561
"6219",0,0,11537
"6220",71.44,14.6811,17295
"6221",0,0,16312
"6222",0,0,14516
"6223",22.2,100,21394
"6224",0,0,17850
"6225",0,0,3419
"6226",783.23,51.6103,9526
"6227",0,0,4505
"6228",0,0,6249
"6229",0,0,11518
"6230",0,0,12476
"6231",0,0,10784
"6232",0,0,9072
"6233",0,0,14255
"6234",0,0,21153
"6235",600.2,24.8162,2503
"6236",0,0,12969
"6237",0,0,14847
"6238",0,0,5704
"6239",0,0,14647
"6240",0,0,17262
"6241",48.81,6.19822,18163
"6242",239.14,12.7408,23125
"6243",0,0,14901
"6244",0,0,16231
"6245",0,0,12786
"6246",0,0,4175
"6247",0,0,22732
"6248",0,0,5675
"6249",0,0,9333
"6250",0,0,15881
"6251",0,0,22174
"6252",0,0,5325
"6253",0,0,18608
"6254",0,0,18872
"6255",0,0,9363
"6256",0,0,20930
"6257",0,0,22917
"6258",0,0,15748
"6259",0,0,11975
"6260",0,0,22034
"6261",0,0,10060
"6262",0,0,4802
"6263",0,0,21376
"6264",24.88,23.43,7874
"6265",23.7,6.50123,10897
"6266",0,0,19680
"6267",601.83,44.4414,6986
"6268",1990.22,6.29102,3690
"6269",49.41,31.3416,19747
"6270",0,0,2414
"6271",0,0,10374
"6272",0,0,10645
"6273",0,0,12848
"6274",303.18,0.218059,16215
"6275",0,0,22960
"6276",0,0,13319
"6277",442.3,6.17185,201
"6278",0,0,21572
"6279",0,0,7125
"6280",59.84,100,7454
"6281",0,0,17755
"6282",0,0,4798
"6283",0,0,4806
"6284",0,0,2872
"6285",21.47,1.50715,1296
"6286",0,0,20397
"6287",34.59,100,17730
"6288",0,0,9740
"6289",58.18,99.5245,97
"6290",0,0,23532
"6291",0,0,11694
"6292",0,0,9475
"6293",41.11,12.8545,23206
"6294",0,0,23334
"6295",0,0,14144
"6296",0,0,14371
"6297",80.26,64.7872,2739
"6298",0,0,15861
"6299",0,0,22371
"6300",0,0,23504
"6301",237.1,71.2485,6567
"6302",220.59,33.4715,16868
"6303",0,0,5212
"6304",0,0,11784
"6305",29.23,8.81083,12695
"6306",0,0,7653
"6307",0,0,5760
"6308",129.3,71.7341,6569
"6309",0,0,11667
"6310",0,0,20614
"6311",0,0,15438
"6312",478.73,38.2856,8050
"6313",2876.25,10.9938,11295
"6314",1564.71,59.7577,5013
"6315",0,0,3343
"6316",0,0,15693
"6317",2742.99,8.72503,8744
"6318",0,0,16937
"6319",0,0,18403
"6320",0,0,10857
"6321",0,0,8417
"6322",0,0,21043
"6323",0,0,19633
"6324",0,0,20363
"6325",0,0,16479
"6326",684.44,58.7274,8031
"6327",0,0,7642
"6328",0,0,21864
"6329",0,0,7979
"6330",0,0,10589
"6331",196.52,39.1098,1325
"6332",0,0,60
"6333",0,0,12312
"6334",244.35,63.2282,776
"6335",129.96,52.5944,10792
"6336",0,0,22640
"6337",14.02,100,17948
"6338",2688.05,5.00644,1661
"6339",0,0,19834
"6340",0,0,21821
"6341",0,0,18963
"6342",0,0,15306
"6343",0,0,10035
"6344",927.62,59.6066,5950
"6345",0,0,14207
"6346",0,0,9442
"6347",0,0,518
"6348",4658.69,7.26272,5465
"6349",0,0,3797
"6350",0,0,13507
"6351",0,0,19722
"6352",69.24,1.54438,10206
"6353",0,0,15559
"6354",0,0,16573
"6355",114.36,62.9472,17710
"6356",532.24,47.1099,2919
"6357",0,0,3387
"6358",93.87,99.4783,10195
"6359",0,0,21256
"6360",0,0,7231
"6361",0,0,5610
"6362",0,0,19058
"6363",0,0,9757
"6364",0,0,14532
"6365",0,0,18930
"6366",0,0,4290
"6367",0,0,22046
"6368",0,0,22086
"6369",0,0,20493
"6370",0,0,13805
"6371",0,0,20499
"6372",0,0,16170
"6373",0,0,16759
"6374",0,0,11520
"6375",41.94,16.1094,23114
"6376",0,0,21586
"6377",63.44,0.268753,229
"6378",0,0,9609
"6379",1131.03,48.0095,15972
"6380",219.87,67.5449,12511
"6381",0,0,1822
"6382",0,0,20247
"6383",0,0,22661
"6384",918.09,34.9104,9553
"6385",0,0,22519
"6386",0,0,19243
"6387",0,0,8610
"6388",0,0,18548
"6389",0,0,16752
"6390",0,0,19450
"6391",0,0,8793
"6392",0,0,16675
"6393",0,0,21964
"6394",2761.87,26.6981,11288
"6395",0,0,19745
"6396",5331.72,1.76016,11893
"6397",5248.36,1.67836,271
"6398",20.99,100,18362
"6399",0,0,10030
"6400",0,0,21000
"6401",0,0,4061
"6402",1457.15,9.79204,4730
"6403",0,0,16073
"6404",747.86,27.0825,5037
"6405",0,0,8220
"6406",28.43,35.9223,18207
"6407",0,0,17270
"6408",0,0,2718
"6409",0,0,535
"6410",0,0,21829
"6411",0,0,16655
"6412",0,0,5814
"6413",0,0,18785
"6414",284.08,42.9027,15998
"6415",1603.57,9.67599,15579
"6416",45.1,97.9412,4958
"6417",0,0,20576
"6418",0,0,12779
"6419",0,0,13894
"6420",9665.65,10.689,2032
"6421",0,0,9037
"6422",0,0,1393
"6423",16.22,19.3125,1714
"6424",0,0,14557
"6425",0,0,3619
"6426",0,0,19628
"6427",0,0,8689
"6428",0,0,22577
"6429",18.92,100,13634
"6430",0,0,18658
"6431",0,0,19431
"6432",0,0,18001
"6433",0,0,6446
"6434",0,0,16113
"6435",0,0,16423
"6436",0,0,23136
"6437",0,0,17817
"6438",0,0,13801
"6439",0,0,3342
"6440",116.78,18.7627,1960
"6441",0,0,8606
"6442",0,0,22901
"6443",0,0,15769
"6444",0,0,7578
"6445",0,0,6089
"6446",0,0,6715
"6447",0,0,2654
"6448",0,0,18819
"6449",0,0,6691
"6450",0,0,16933
"6451",0,0,7763
"6452",186.15,76.9444,11944
"6453",0,0,16509
"6454",0,0,19117
"6455",0,0,678
"6456",0,0,19681
"6457",0,0,23040
"6458",0,0,4844
"6459",33.8,60.641,16183
"6460",0,0,6274
"6461",0,0,17544
"6462",0,0,4131
"6463",0,0,16409
"6464",224.38,40.4445,5525
"6465",0,0,831
"6466",0,0,6737
"6467",4045.3,15.0692,6888
"6468",49.28,100,6082
"6469",0,0,10893
"6470",0,0,20795
"6471",0,0,11874
"6472",0,0,16163
"6473",0,0,13596
"6474",0,0,19517
"6475",0,0,8817
"6476",0,0,4086
"6477",0,0,19429
"6478",1268.36,23.2667,1575
"6479",0,0,19994
"6480",0,0,16299
"6481",0,0,7870
"6482",0,0,22117
"6483",27.61,100,4948
"6484",0,0,5365
"6485",0,0,4287
"6486",0,0,23297
"6487",0,0,5501
"6488",0,0,13573
"6489",0,0,9195
"6490",112.97,8.35603,8377
"6491",0,0,6064
"6492",0,0,22219
"6493",0,0,14320
"6494",73.42,100,17759
"6495",0,0,22409
"6496",0,0,19615
"6497",0,0,5796
"6498",0,0,4526
"6499",0,0,17054
"6500",0,0,16380
"6501",429.42,7.59146,16731
"6502",0,0,323
"6503",0,0,2871
"6504",0,0,14084
"6505",0,0,10326
"6506",0,0,16378
"6507",0,0,4351
"6508",0,0,19185
"6509",0,0,9411
"6510",0,0,19822
"6511",434.94,9.66769,2672
"6512",425.47,87.0097,13725
"6513",0,0,977
"6514",26.85,54.0464,14892
"6515",0,0,20192
"6516",0,0,12368
"6517",0,0,10593
"6518",28.79,100,13278
"6519",0,0,21255
"6520",0,0,14002
"6521",0,0,20752
"6522",0,0,22131
"6523",0,0,16558
"6524",0,0,17316
"6525",0,0,6247
"6526",0,0,14526
"6527",0,0,20103
"6528",106.37,82.4068,9154
"6529",399.84,29.4185,2042
"6530",0,0,11252
"6531",0,0,14775
"6532",4717.39,17.5873,2491
"6533",7167.81,13.6566,13178
"6534",0,0,17181
"6535",0,0,13231
"6536",18.7,26.159,19684
"6537",0,0,8026
"6538",0,0,13922
"6539",0,0,10479
"6540",0,0,19018
"6541",1630.19,36.1611,9534
"6542",68.74,78.5023,12927
"6543",0,0,5833
"6544",283.41,84.5825,5426
"6545",0,0,15401
"6546",14.66,99.9341,12110
"6547",0,0,10024
"6548",33.69,8.118,18854
"6549",0,0,2628
"6550",0,0,4692
"6551",0,0,20993
"6552",0,0,21773
"6553",0,0,17225
"6554",1641.98,35.035,3544
"6555",0,0,1148
"6556",0,0,18257
"6557",0,0,8901
"6558",0,0,14058
"6559",0,0,18723
"6560",4041.75,2.77861,1011
"6561",0,0,5030
"6562",0,0,22892
"6563",0,0,18953
"6564",0,0,2056
"6565",0,0,15345
"6566",0,0,22896
"6567",3122.21,12.8908,5040
"6568",0,0,10066
"6569",0,0,10319
"6570",0,0,14971
"6571",0,0,6015
"6572",0,0,5089
"6573",0,0,992
"6574",0,0,6792
"6575",0,0,13220
"6576",0,0,11677
"6577",0,0,13306
"6578",153.16,66.1103,18183
"6579",0,0,16902
"6580",808.58,9.77234,5360
"6581",0,0,16021
"6582",0,0,20923
"6583",0,0,16781
"6584",0,0,5721
"6585",303.18,5.46081,16728
"6586",0,0,5631
"6587",0,0,22854
"6588",0,0,20508
"6589",4946.39,9.76611,1760
"6590",210.41,8.77772,20051
"6591",0,0,21429
"6592",0,0,10334
"6593",0,0,8781
"6594",0,0,11624
"6595",0,0,11866
"6596",0,0,14183
"6597",0,0,21781
"6598",43.71,100,889
"6599",0,0,15802
"6600",309.94,41.5835,16036
"6601",172.12,1.95791,10719
"6602",0,0,14112
"6603",0,0,9604
"6604",0,0,1308
"6605",1360.46,19.7642,9000
"6606",31.71,32.2006,18145
"6607",0,0,10421
"6608",0,0,1584
"6609",317.89,42.7396,18165
"6610",0,0,10233
"6611",0,0,11427
"6612",0,0,5127
"6613",0,0,1675
"6614",0,0,9188
"6615",0,0,19027
"6616",0,0,19718
"6617",0,0,14469
"6618",0,0,16446
"6619",0,0,11551
"6620",254.34,16.6484,5945
"6621",0,0,9356
"6622",0,0,8656
"6623",50.62,27.5474,14324
"6624",212.35,39.12,10258
"6625",0,0,12253
"6626",0,0,11698
"6627",0,0,11517
"6628",0,0,12998
"6629",0,0,21524
"6630",37.39,83.2388,15502
"6631",0,0,836
"6632",0,0,15727
"6633",0,0,19603
"6634",0,0,15094
"6635",231.46,12.7035,12147
"6636",0,0,14587
"6637",5331.72,3.21199,13093
"6638",0,0,9505
"6639",0,0,17981
"6640",24.67,71.4602,12973
"6641",0,0,11584
"6642",0,0,5699
"6643",90.27,84.4966,5613
"6644",0,0,4067
"6645",153.96,30.5565,15564
"6646",0,0,17107
"6647",85,99.6334,3439
"6648",610.2,19.7912,15123
"6649",68.6,61.5679,14874
"6650",49.19,60.98,17741
"6651",0,0,14189
"6652",0,0,23481
"6653",0,0,10624
"6654",218.6,17.8809,17788
"6655",17.48,44.1576,17807
"6656",0,0,3791
"6657",782.47,40.7751,9572
"6658",0,0,23440
"6659",37,4.50196,8624
"6660",0,0,10838
"6661",0,0,8618
"6662",410.54,27.5311,9106
"6663",0,0,5624
"6664",0,0,6241
"6665",0,0,13865
"6666",0,0,22871
"6667",0,0,12652
"6668",35.8,2.09914,16678
"6669",0,0,23332
"6670",0,0,22029
"6671",0,0,21008
"6672",0,0,17089
"6673",0,0,10173
"6674",46.06,100,13704
"6675",0,0,17381
"6676",0,0,22444
"6677",300.09,21.5638,15486
"6678",0,0,5736
"6679",0,0,742
"6680",0,0,4406
"6681",308.51,58.9846,10111
"6682",161.67,68.7929,17968
"6683",0,0,10591
"6684",0,0,15185
"6685",0,0,10797
"6686",0,0,20066
"6687",0,0,19363
"6688",0,0,22535
"6689",0,0,9950
"6690",0,0,23340
"6691",0,0,17892
"6692",0,0,22101
"6693",0,0,7854
"6694",0,0,23510
"6695",0,0,8063
"6696",0,0,7681
"6697",0,0,18355
"6698",0,0,10513
"6699",0,0,3248
"6700",104.5,98.3237,7806
"6701",0,0,22704
"6702",0,0,22787
"6703",0,0,11397
"6704",32.29,30.0826,9477
"6705",0,0,14693
"6706",0,0,9368
"6707",0,0,22299
"6708",1495.33,30.1371,1565
"6709",0,0,11578
"6710",0,0,10449
"6711",0,0,20403
"6712",0,0,20335
"6713",179.77,83.4632,14439
"6714",0,0,17637
"6715",0,0,12798
"6716",0,0,8655
"6717",0,0,19974
"6718",0,0,5356
"6719",0,0,16445
"6720",0,0,2712
"6721",0,0,18487
"6722",0,0,9182
"6723",0,0,8329
"6724",0,0,19066
"6725",0,0,22105
"6726",0,0,7685
"6727",0,0,22525
"6728",0,0,437
"6729",117.2,100,15396
"6730",0,0,8746
"6731",0,0,10933
"6732",421.17,17.9559,13015
"6733",0,0,16934
"6734",0,0,2809
"6735",0,0,19141
"6736",990.16,87.8096,858
"6737",0,0,6807
"6738",0,0,23259
"6739",0,0,10632
"6740",0,0,11842
"6741",108.57,63.5197,18816
"6742",0,0,18247
"6743",0,0,16810
"6744",0,0,19394
"6745",0,0,15901
"6746",0,0,15174
"6747",269.14,79.4608,1634
"6748",0,0,13315
"6749",0,0,2556
"6750",0,0,1879
"6751",0,0,17662
"6752",0,0,7139
"6753",0,0,10923
"6754",0,0,9400
"6755",0,0,13813
"6756",0,0,20691
"6757",0,0,4747
"6758",5735.65,26.5417,3507
"6759",0,0,16249
"6760",0,0,8098
"6761",0,0,19942
"6762",0,0,5816
"6763",0,0,14155
"6764",0,0,672
"6765",260.22,37.732,15687
"6766",0,0,20460
"6767",0,0,13237
"6768",0,0,21805
"6769",1785.54,1.64813,2121
"6770",0,0,15779
"6771",9814.16,0.204863,6381
"6772",60.45,97.58,14272
"6773",52.8,47.6905,22564
"6774",0,0,10405
"6775",0,0,16916
"6776",0,0,21209
"6777",139.44,71.9303,5026
"6778",0,0,18735
"6779",120.94,27.9747,18877
"6780",0,0,7687
"6781",0,0,6580
"6782",0,0,18317
"6783",0,0,3519
"6784",0,0,14117
"6785",0,0,16803
"6786",0,0,17928
"6787",0,0,5674
"6788",0,0,22128
"6789",0,0,21246
"6790",346.64,32.3439,2983
"6791",0,0,8560
"6792",0,0,4161
"6793",0,0,14764
"6794",157.64,26.7673,18092
"6795",0,0,10413
"6796",0,0,7452
"6797",52.85,100,14229
"6798",0,0,6937
"6799",0,0,7678
"6800",0,0,13965
"6801",143.58,0.132921,14912
"6802",35.26,64.115,6421
"6803",350.46,39.05,5066
"6804",0,0,17046
"6805",695.5,13.6367,2241
"6806",0,0,18248
"6807",0,0,20617
"6808",0,0,11044
"6809",0,0,16777
"6810",0,0,8100
